Address,Flag,Total Ether Balance,Total Transactions (including contract creation),Time Difference First-Last (min),Avg Min Between Sent Tnx,Avg Min Between Received Tnx,Sent Transactions,Received Transactions,Unique Received From Addresses,Unique Sent To Addresses,Min Value Received,Max Value Received,Avg Value Received,Min Value Sent,Max Value Sent,Avg Value Sent,Total Ether Sent,Total Ether Received,Total ERC20 Transactions,ERC20 Total Ether Received,ERC20 Total Ether Sent,ERC20 Unique Sent Addresses,ERC20 Unique Received Addresses,ERC20 Avg Time Between Sent Txn (min),ERC20 Avg Time Between Received Txn (min),ERC20 Min Value Received,ERC20 Max Value Received,ERC20 Avg Value Received,ERC20 Min Value Sent,ERC20 Max Value Sent,ERC20 Avg Value Sent,ERC20 Unique Sent Token Names,ERC20 Unique Received Token Names,ERC20 Most Sent Token Type,ERC20 Most Received Token Type,Avg Gas Price (Gwei),Avg Gas Limit (Gwei),Avg Gas Used (Gwei),Avg Gas Fee (Gwei),Avg Transaction Fee (Gwei),Gas Price Volatility (Gwei),Max Gas Volatility (Gwei),Min Gas Volatility (Gwei),Transaction Frequency (min),Gas Efficiency Ratio (%),Transaction Success-Failure Ratio,Avg Max Fee (Gwei),Avg Priority Fee (Gwei),Avg Base Fee (Gwei),Max Base Fee (Gwei),Min Base Fee (Gwei),Avg Gas Fee,Max Gas Fee,Avg Priority Fee,Max Priority Fee,Gas Price Volatility
0x2252f294c23caec085ebe015fadf8cdc24bda079,0,6.4829263963181e-05,110,3934931.15,74528.16013071896,66693.6604519774,51,59,42,28,1e-12,8311502740.0,143685742.99144715,0.0,8311502740.0,163901027.39047882,8358952396.914419,8477458836.495381,110,8477458836.495381,8358952396.914419,28,42,74528.17679738562,66693.67711864406,1e-12,8311502740.0,143685742.99144715,0.0,8311502740.0,163901027.39047882,32,40,Autism,Autism,58.16191552637101,0.0002004541908396,0.000122525091603,0.0071262940276776,1410389.3344518,1309.268905,1310.0,0.731095107,4022014.183333333,61.12373659527923,27.47826086956522,21.02143974,21.02143974,0.0,0.0,0.0,0.3354,1.8565,0.3383,0.5059,0.8722
0x3c11f6265ddec22f4d049dde480615735f451646,0,0.0,26,834055.0,0.0,32079.021794871795,0,26,19,0,1e-13,65411769962.48283,2740441409.785548,0.0,0.0,0.0,0.0,71251476654.42422,26,71251476654.42422,0.0,0,19,0.0,32079.03846153846,1e-13,65411769962.48283,2740441409.785548,0.0,0.0,0.0,0,21,0,PEIPEI,29.28866811672326,0.0004797484782,0.0002539017,0.0074364426255718,17202094.943205357,161.9999214,175.3265489,13.32662746,37593.8,52.92391983245679,25.595744680851062,103.2597091,1.0,78.06932721,111.0895169,61.53332389,0.2674,2.2482,0.3109,0.6651,0.3339
0x4913596ef005f694400c932e12026b4f78cb32a2,0,0.0009766258018686,1776,1813104.2833333327,2117.250893219651,1898.52184991274,821,955,249,307,0.0,79498082963.17769,479070647.8367642,0.0,79498082963.17769,221201967.47844648,181606815299.80457,457512468684.1098,1776,457512468684.1098,181606815299.80457,307,249,2117.267559886317,1898.5385165794064,0.0,79498082963.17769,479070647.8367642,0.0,79498082963.17769,221201967.47844648,198,240,Baby Neiro,Mojo Pepe,18.129937484882035,0.0002019047727975,0.0001359904281298,0.0024654979605361,8941692.282585114,267.3072546,268.1635481,0.856293434,1813181.7166666663,67.35374614754814,70.88888888888889,188.0780818,66.47808181,123.1273436,258.9806844,52.49609205,0.085,1.4648,0.3186,1.4008,0.2695
0xd52793c48a7930f45e24adbe2b3d537f6b03a18f,0,0.021950190933868,3382,35192.8,11.369672131147542,57.98685756240823,2928,454,228,27,0.0,11004.0,24.237885463773488,0.0,108798.9275,2058.6279578252297,6027662.660512272,11004.000000553164,3382,11004.000000553164,6027662.660512272,27,228,11.386338797814208,58.00352422907489,0.0,11004.0,24.237885463773488,0.0,108798.9275,2058.6279578252297,15,3,?ether U?D,0,2.070330491460774,3.150776873536278e-05,2.6313120608899472e-05,5.447685592208947e-05,83149.8250743765,104.4655392,105.1189038,0.653364651,32583.6,83.5131196686959,1708.0,3.026136497,0.81375992,1.748256125,4.135702153,0.868589246,0.1242,1.6426,0.12,1.3335,0.7489
0x4385328cc4d643ca98dfea734360c0f596c83449,0,0.0,12,1088575.4,326737.98333333334,108857.52333333336,2,10,9,2,1.2e-14,2111.51635,388.6034505344213,1693.785819,1900000.0,950846.89290961,1901693.78581922,3886.034505344213,12,3886.034505344213,1901693.78581922,2,9,326738.0,108857.54,1.2e-14,2111.51635,388.6034505344213,1693.785819,1900000.0,950846.89290961,1,4,0,tomi Token,42.90247324010113,0.0002547188236999,4.853206599999854e-05,0.0020821456628517,5107702.644031282,598.3550220129999,608.9995664,10.64454434,214724.8,19.0531917881186,1110.111111111111,48.75924029,5.811461448,17.89917735,27.99471687,5.576815299,0.2495,2.3251,0.3401,0.8399,0.8623
0xf2256f42a759aa592baf8525bd844de2fce32ee6,0,0.0027349611009326,14,125910.2,12411.12619047619,17986.383333333335,7,7,1,1,540.368352871788,22681.037195713427,7104.168972671255,540.0,22681.037195713427,7104.143729354687,49729.00610548281,49729.18280869878,14,49729.18280869878,49729.00610548281,1,1,12411.14285714286,17986.4,540.368352871788,22681.037195713427,7104.168972671255,540.0,22681.037195713427,7104.143729354687,1,1,Pepe Unchained,Pepe Unchained,2.7733930964761906,0.0001096656190476,8.333857142857142e-05,0.0002311306186701,475788.04970255686,12.03391265,12.59793037,0.564017714,125910.2,75.9933442698975,21.0,4.673482599,1.008490559,2.789075406,11.62793037,0.554118665,0.1627,2.4672,0.2083,0.7147,0.3871
0x403297f2cbda85305c7f604c1a9823550644000d,0,0.0027878602226545,57,171081.6,2991.03431372549,24920.483333333334,51,6,4,33,1.3233e-14,7.5875705514e-08,2.0521368754833332e-08,0.0,43539.64693,3805.4543373569295,194078.1712052034,1.23128212529e-07,57,1.23128212529e-07,194078.1712052034,33,4,2991.050980392157,24920.5,1.3233e-14,7.5875705514e-08,2.0521368754833332e-08,0.0,43539.64693,3805.4543373569295,8,1,??th?r U?D,Tether USD,11.546250241444442,6.013285185185185e-05,5.308762962962962e-05,0.0006129630564288,1827665.9668023165,41.72046584,42.63341168,0.912945844,171082.8,88.28390471222052,26.0,18.19512515511111,7.220732768666665,12.835510108333333,32.1776496,0.608194458,0.1685,2.3322,0.2815,0.5594,0.6668
0x10d123caa1511e03f5848f5f3b41fa9c9550d189,0,0.0003093598843131,2,470951.4,0.0,0.0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,10.0,1,1,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,Polyhedra Network,Polyhedra Network,1.232394836,0.0001325,2.5351e-05,3.1242441474760506e-05,527965.172592886,0.036059813,1.250424742,1.214364929,0.4,19.132830188679247,2.0,104.6226547,0.172816825,11.44274863,21.97113234,0.914364929,0.2278,1.3538,0.1486,1.0255,0.7535
0xd1fa51f2db23a9fa9d7bb8437b89fb2e70c60cb7,0,25.054789150274875,1076,387105.0,0.0,359.74634448574966,0,1076,214,0,5e-12,31659265035.17412,213762855.71442875,0.0,0.0,0.0,0.0,230008832748.7253,1076,230008832748.7253,0.0,0,214,0.0,359.7630111524164,5e-12,31659265035.17412,213762855.71442875,0.0,0.0,0.0,0,192,0,Pepeseus Maximus,11.315036174125584,0.0003129326849,0.0002196851074999,0.0024857449382791,2826472.6383107514,1095.030267,1096.044743,1.014475554,74091.2,70.20203324884397,10000.0,17.68531248,0.429237266,6.190575578,11.59499363,2.349432994,0.2893,0.5121,0.3914,1.231,0.8115
0x949ef84ba6822265c0d9171aeaa5cc77a9c559d5,0,0.2155327681550607,12,179758.0,49802.316666666666,19973.094444444447,3,9,3,1,1.5024884e-10,50818746.47092038,22313166.51555556,1.5024884e-10,175810149.6,58603383.21333333,175810149.6,200818498.6,12,200818498.6,175810149.6,1,3,49802.333333333336,19973.11111111112,1.5024884e-10,50818746.47092038,22313166.51555556,1.5024884e-10,175810149.6,58603383.21333333,2,3,Pepe,Pepe,18.56971632217568,2.5344256756756745e-05,2.1760729729729712e-05,0.0004040905780446,1700078.4824394,131.0647908,132.2957099,1.230919086,1004900.8,85.86059531585329,74.0,48.37312204,41.33430004,39.62181817,110.063962,26.52467011,0.4004,2.0303,0.3141,1.0854,0.8853
0x12b6c533453b0c7d1eb32bc759370a6052c02c8b,0,0.0003606602752551,3,471015.8,0.0,60644.48333333333,1,2,2,1,10.0,147.75,78.875,10.0,10.0,10.0,10.0,157.75,3,157.75,10.0,1,2,0.0,60644.5,10.0,147.75,78.875,10.0,10.0,10.0,1,2,Polyhedra Network,Aethir Token,21.026946615333333,5.816666666666666e-05,2.245033333333333e-05,0.0004720619604964,511509.7098609844,56.49238616,57.70675109,1.214364929,905211.2,38.59656160458454,6.0,59.95685721,0.282240775,17.11431679,51.24236538,0.914364929,0.4311,0.7821,0.2181,1.3234,0.553
0xaf22ab245f467bfcbb48d3cc80f5260087346b48,0,0.001939656475472,55,41438.4,1687.1659420289857,1294.9083333333333,23,32,11,17,3.7949922061267e-05,17865689527.0,558305635.8397621,3.7949922061267e-05,37950.438523126606,3581.820964650401,82381.88218695922,17865780346.872387,55,17865780346.872387,82381.88218695922,17,11,1687.1826086956523,1294.925,3.7949922061267e-05,17865689527.0,558305635.8397621,3.7949922061267e-05,37950.438523126606,3581.820964650401,10,14,Nuklai Token,X MEME,7.215179307775863,0.0001597145862068,0.0001175537241379,0.0008481711979519,1686088.7606519377,42.04341937,42.91634221,0.872922834,81445.4,73.60237216258399,58.0,27.97878739,3.795517565,12.91971585,36.1477096,6.761869716,0.4491,0.7261,0.0847,0.8907,0.6665
0x228e8b69881c66b1a7727d84b55eba10975ab22c,0,0.0009385604635739,6,980178.4,326722.7833333333,326421.38333333336,3,3,1,1,12606366.214938544,100013246.39634928,47343792.43905672,12606366.214938544,100013246.39634928,47343792.43905672,142031377.31717017,142031377.31717017,6,142031377.31717017,142031377.31717017,1,1,326722.8,326421.4,12606366.214938544,100013246.39634928,47343792.43905672,12606366.214938544,100013246.39634928,47343792.43905672,1,1,SHIBA INU,SHIBA INU,19.593370269,3.136075e-05,2.775825e-05,0.0005438776702694,768036.4139045138,37.07317574,38.88353421,1.810358466,980175.4,88.51271095238474,4.0,36.84368961,0.8,20.73937348,39.407266,1.765818701,0.2376,0.5262,0.3939,0.6422,0.555
0x6ec06f16c22c7fc87d9ceacc677a5dec4aa36cbc,0,0.3381166207048988,9,621847.0,0.0,69094.09444444445,0,9,8,0,2.0,44146.0,8474.0,0.0,0.0,0.0,0.0,76266.0,9,76266.0,0.0,0,8,0.0,69094.11111111111,2.0,44146.0,8474.0,0.0,0.0,0.0,0,8,0,!      FYDE,26.295124347623776,0.0004794564173,0.0002317140898,0.0060929508043874,4488044.688394866,4253.546265,4254.394317,0.84805211,346345.0,48.32849899160046,8.041591320072333,27.27567536,27.27567536,25.74623958,59.44076299,11.7401437,0.2263,1.8564,0.1337,1.2224,0.2103
0x07c34229e422d6fd43cbf00bf5afc90840b762cc,0,0.0,1,0.0,0.0,0.0,0,1,1,0,16063.0,16063.0,16063.0,0.0,0.0,0.0,0.0,16063.0,1,16063.0,0.0,0,1,0.0,0.0,16063.0,16063.0,16063.0,0.0,0.0,0.0,0,1,0,0,10.139970127285716,2.099999999999999e-05,2.099999999999999e-05,0.0002129393726729,288267.5858307,31.9999,33.0,1.0001,83480.4,100.0,56.0,13.65048,13.65048,5.921611488,24.67509852,0.765478967,0.3234,0.7103,0.2425,0.3762,0.2555
0xf63469e7174cd1db3d8d08659af89957ef207c80,0,5.8406954410693e-05,1,0.0,0.0,0.0,0,1,1,0,737.0,737.0,737.0,0.0,0.0,0.0,0.0,737.0,1,737.0,0.0,0,1,0.0,0.0,737.0,737.0,737.0,0.0,0.0,0.0,0,1,0,!,14.241002475000004,7.09746541353384e-05,5.486266165413543e-05,0.0007812993004016,1987631.2990068165,59.35396284,60.1996377,0.845674858,1493191.433333333,77.29894893114981,43.333333333333336,40.22892235,11.11501067,19.8971534,43.05848015,8.364488037,0.2417,1.2409,0.1877,0.3052,0.128
0x1075e1f5149389aee13bf67d7d952400abe1dd80,0,1.1349000000001e-05,13,55889.2,9314.783333333333,7984.097619047619,6,7,1,1,7.011e-15,1.9013e-14,1.1888714285714287e-14,1.1112e-14,1.9013e-14,1.387e-14,8.322e-14,8.322100000000003e-14,13,8.322100000000003e-14,8.322e-14,1,1,9314.8,7984.114285714286,7.011e-15,1.9013e-14,1.1888714285714287e-14,1.1112e-14,1.9013e-14,1.387e-14,1,1,Tether USD,Tether USD,1.2666666666666668,4.633966666666667e-05,4.6085e-05,5.8374333333333335e-05,734301.01,2.8,3.4,0.6,55888.8,99.45043483264875,6.0,1.68,1.68,1.467560866,3.252594589,0.658356634,0.1596,1.7436,0.2218,0.359,0.4601
0xbca1eafc0fb10446d0eb5221c630bbd2e43e9ae3,0,7.81302907e-07,59,17878.2,7512.383333333333,313.6359649122807,2,57,7,2,1.1572819917045e-05,7799388.12833421,143165.45469701334,106.789453342072,43587.13422498968,21846.96183916588,43693.92367833175,8160430.91772976,59,8160430.91772976,43693.92367833175,2,7,7512.4,313.65263157894736,1.1572819917045e-05,7799388.12833421,143165.45469701334,106.789453342072,43587.13422498968,21846.96183916588,2,7,Pooke AI,KioBuy,1.5111392000895525,0.0002813283582089,0.0001027171641791,0.000155219933313,232953.3543311204,4.106254169,4.824718291,0.718464122,38049.6,36.51148602047855,66.0,4.13360192,0.121972832,1.411273033,1.564705427,1.16748859,0.4368,1.8421,0.0623,0.3382,0.4457
0x0ff4abaf6c2c3afacd143df5c95801cb3114cefa,0,0.0003104309328788,2,468092.8,0.0,0.0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,10.0,1,1,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,Polyhedra Network,Polyhedra Network,1.207795887,0.0001325,2.5351e-05,3.0618833518661505e-05,432218.19820284,0.013138085,1.214364929,1.201226844,0.4,19.132830188679247,2.0,101.61175,0.4,9.166155842,17.43108484,0.901226844,0.3695,0.9268,0.2531,1.2498,0.946
0x91e316592075e52bc40e064fd6e76c54550c2000,0,0.0279938688424745,26,471589.8,46829.38333333333,29470.295833333334,10,16,6,6,5.670084e-11,1312611.0,105500.71084188276,4.77848e-12,1318697.870084642,133832.76100846677,1338327.6100846676,1688011.373470124,26,1688011.373470124,1338327.6100846676,6,6,46829.4,29470.3125,5.670084e-11,1312611.0,105500.71084188276,4.77848e-12,1318697.870084642,133832.76100846677,5,5,Dogecoin20,Dogecoin20,16.50424776351064,0.0001072542978723,7.846648936170215e-05,0.0012950303815584,2350161.713325365,51.84979587,52.69347625,0.843680379,483997.8,73.15929610121266,46.0,43.1300714,0.321747825,25.5779281,48.17296016,14.95792477,0.186,1.1283,0.3041,0.3678,0.7617
0x0ad346fff23485c98192056e1f3b20cad6cbe355,0,3.4382015241632e-05,38,477992.2,23899.47333333333,25635.18333333333,20,18,15,12,3.314651e-12,699.0,153.8741680931389,0.0,699.0,138.45830834092015,2769.166166818403,2769.7350256765003,38,2769.7350256765003,2769.166166818403,12,15,23899.49,25635.2,3.314651e-12,699.0,153.8741680931389,0.0,699.0,138.45830834092015,10,10,Memecoin,Memecoin,8.597738959578509,7.585766115702481e-05,5.4926280991735545e-05,0.0004722418259874,973690.009068666,46.43232059,47.17573833,0.74341774,575311.4,72.40703200437268,120.0,46.52822313,0.795614785,21.69146102,42.31257759,3.103458315,0.2367,1.4814,0.2426,1.2645,0.7385
0x3f275753bfaf8259855941730a533bf45977bd98,0,0.0109547806424777,9,76293.0,0.0,9536.608333333334,1,8,8,1,0.0002,6011023.254506319,1514631.7616815213,6011023.254506319,6011023.254506319,6011023.254506319,6011023.254506319,12117054.09345217,9,12117054.09345217,6011023.254506319,1,8,0.0,9536.625,0.0002,6011023.254506319,1514631.7616815213,6011023.254506319,6011023.254506319,6011023.254506319,1,8,Pi Network ON Ethereum,Pi Network ON Ethereum,2.9777176876,0.000246405,0.000124891,0.0003718904374938,2297034.4965620786,5.439273934,6.423269862,0.983995928,135574.0,50.685397385193866,10.0,6.5990302,0.779577384,2.769843987,5.823269862,0.703995928,0.3334,1.8048,0.2768,0.43,0.8715
0xa009fa1ac416ec02f6f902a3a4a584b092ae6123,0,2.3711312948901013,2441,1476854.85,84136.10238095238,606.7437482881402,7,2434,611,6,1e-15,51688906190676.93,75972061490.11415,1.4743590082e-08,20683.88549,6122.496517918013,42857.47562542609,184915997666937.84,2441,184915997666937.84,42857.47562542609,6,611,84136.11904761904,606.7604149548068,1e-15,51688906190676.93,75972061490.11415,1.4743590082e-08,20683.88549,6122.496517918013,4,576,Swipe,SBF,94.65969663746615,0.000349295598,9.220912269999804e-05,0.0087284875819887,2630181.8902674,6841.038867587999,6848.538422,7.499554498,78642.11666666667,26.398592833106832,9.515247108307046,571.88703,8.014823581,117.2319331,495.243946,22.25549573,0.2472,0.6907,0.1924,1.0806,0.7161
0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,0,0.0,1903,1993225.8666666667,2084.775034940601,2100.326712328768,954,949,29,31,1e-16,2500.0,48.60854850078199,0.0004081666666666,3294.611543,64.52374818058956,61555.65576428245,46129.512527242114,1903,46129.512527242114,61555.65576428245,31,29,2084.7917016072674,2100.343378995434,1e-16,2500.0,48.60854850078199,0.0004081666666666,3294.611543,64.52374818058956,2,6,Tellor Tributes,Tellor Tributes,164.2600880786353,0.0007046888122999,0.0003569182271999,0.0586274194367403,9538871.2,700.0,700.0,0.0,78337.51666666666,50.64905543697651,3.030632809351068,33.05,33.05,0.0,0.0,0.0,0.4294,0.6269,0.2428,0.3546,0.588
0x1366a6a998e5210d50188779de4801092e3a80d6,0,0.0005467234153754,4,471022.2,171540.38333333333,59674.18333333333,2,2,1,1,10.0,700.0,355.0,10.0,700.0,355.0,710.0,710.0,4,710.0,710.0,1,1,171540.4,59674.2,10.0,700.0,355.0,10.0,700.0,355.0,2,2,Aethir Token,Aethir Token,4.069648753,8.525e-05,2.534375e-05,0.0001031401605711,398636.75018049625,5.77045551,6.984820439,1.214364929,343081.0,29.728739002932542,4.0,104.75904780125,0.62425,9.024883539,20.21034941,0.914364929,0.2185,0.7341,0.2645,0.5947,0.2452
0xac9fe102773cf7cfe131cabbbd68bd0f7888fe8e,0,0.013256606,22,11359.8,1097.9611111111112,873.8141025641027,9,13,1,1,1e-11,5e-09,2.3700000000000003e-09,1.51e-09,5e-09,3.3122222222222223e-09,2.981e-08,3.081e-08,22,3.081e-08,2.981e-08,1,1,1097.977777777778,873.8307692307693,1e-11,5e-09,2.3700000000000003e-09,1.51e-09,5e-09,3.3122222222222223e-09,1,1,Tether USD,Tether USD,2.0,5.47881e-05,3.92697e-05,7.853939999999999e-05,75173.3879539378,0.0,2.0,2.0,9912.2,71.67560108855754,10.0,1.559878401,0.25403,1.264881211,2.545475748,0.837478818,0.0764,2.4123,0.2254,0.953,0.7177
0x83b7f7fe28c3db41e225053e7d97efdd8ec51891,0,0.0,10,376386.8,94056.58333333331,62721.51666666667,4,6,3,1,6.8333643113e-08,1939409.795020269,330774.0425200727,0.00010016730558,1939409.795020269,496161.06378010905,1984644.255120436,1984644.255120436,10,1984644.255120436,1984644.255120436,1,3,94056.6,62721.53333333333,6.8333643113e-08,1939409.795020269,330774.0425200727,0.00010016730558,1939409.795020269,496161.06378010905,4,4,VERA,VERA,12.844345471152172,2.57717608695653e-05,2.224804347826092e-05,0.0002857615564919,1206396.3636833073,95.43583686,96.12676283,0.690925969,840886.6,86.32721524486263,138.0,17.42476965,2.965006975,11.83119727,28.12047764,4.560970975,0.0862,1.1498,0.3324,0.8515,0.2593
0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,0.0,10000,2421797.083333333,22.351386793130704,3353.935526315789,9278,722,432,9278,0.0,1.157920892373162e+59,4.811305646979898e+56,5e-09,1790744.84903481,193.00979188188936,1790744.849080169,3.473762677119486e+59,10000,3.473762677119486e+59,1790744.849080169,9278,432,22.36805345979737,3353.952192982456,0.0,1.157920892373162e+59,4.811305646979898e+56,5e-09,1790744.84903481,193.00979188188936,2,78,0,$ getMATIC.org,28.669507752755223,8.987430070000031e-05,3.887053789999924e-05,0.0011143991876777,2347326.0,332.0,333.0,1.0,106897.95,43.249891901522304,103.16666666666669,10.90111,10.90111,0.0,0.0,0.0,0.1487,1.9523,0.2517,1.2968,0.9815
0x34ab1620db455b3f17190715a7db4f739a20bc82,0,0.0,1,0.0,0.0,0.0,0,1,1,0,17064.0,17064.0,17064.0,0.0,0.0,0.0,0.0,17064.0,1,17064.0,0.0,0,1,0.0,0.0,17064.0,17064.0,17064.0,0.0,0.0,0.0,0,1,0,0,2.255642676164557,3.8100101265822846e-05,2.17972151898734e-05,4.916672880382077e-05,64912.6024764,11.65192794,12.38582434,0.733896403,44207.2,57.21038649686289,79.0,22.11038539,1.537573652,2.020210072,8.229795121,0.974958812,0.1294,1.6195,0.1753,1.0068,0.2444
0x10c68ac834e2f480ee768b77c53deb0e134461a7,0,0.0004621347383741,2,460425.6,0.0,0.0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,10.0,1,1,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,Polyhedra Network,Polyhedra Network,19.354413673333337,5.816666666666666e-05,2.245033333333333e-05,0.0004345130384375,547614.406557477,31.914949681000003,33.12931461,1.214364929,564315.0,38.59656160458454,6.0,72.06640218,0.131073938,19.52507566,30.88520339,0.914364929,0.351,1.6621,0.3605,1.1088,0.2867
0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,0,0.0,3547,2043316.5333333327,141.05288624787775,157178.1782051282,3534,13,11,3226,9e-15,1777.2615201394,143.59167400023,8.23e-16,26000.0,20.939445387662705,74000.0,1866.69176200299,3547,1866.69176200299,74000.0,3226,11,141.06955291454443,157178.19487179487,9e-15,1777.2615201394,143.59167400023,8.23e-16,26000.0,20.939445387662705,3,7,0,Radicle,121.04700844148812,6.35317250000009e-05,4.4408787999996166e-05,0.0053755509359117,3874128.0,1234.0,1234.0,0.0,160317.75,69.90017664402397,143.92753623188406,184.4,184.4,0.0,0.0,0.0,0.3339,1.1046,0.1698,0.8174,0.9423
0x5fd13359ba15a84b76f7f87568309040176167cd,0,0.0,10000,85510.0,98.45119904076738,9.312375445486945,834,9166,664,271,8.52e-16,40402.21103112742,208.18499164085253,8.55178533e-10,40402.21103112742,2221.8017784580616,1852982.683234024,1908223.6333800545,10000,1908223.6333800545,1852982.683234024,271,664,98.46786570743406,9.329042112153612,8.52e-16,40402.21103112742,208.18499164085253,8.55178533e-10,40402.21103112742,2221.8017784580616,3,3,Wrapped liquid staked Ether 2.0,Wrapped liquid staked Ether 2.0,4.402487983573817,0.0001282856216,8.747419170000576e-05,0.0003851040778321,34839745.53391139,61.34220678,61.93282478,0.590618005,253098.8,68.1870583850417,453.54545454545456,33.55468514,16.31993202,11.60039388,27.57897914,4.328654383,0.4808,1.0428,0.1449,0.5758,0.7718
0xda8ccda00f257c6ecf5ae2542af0ebfd9da88d97,0,4.4555385238824e-05,2,4.4,0.0,0.0,1,1,1,1,5.17e-09,5.17e-09,5.17e-09,5.17e-09,5.17e-09,5.17e-09,5.17e-09,5.17e-09,2,5.17e-09,5.17e-09,1,1,0.0,0.0,5.17e-09,5.17e-09,5.17e-09,5.17e-09,5.17e-09,5.17e-09,1,1,Tether USD,Tether USD,0.7833339205000001,4.25e-05,3.11605e-05,2.440907662974025e-05,39515.288717906,0.025101329,0.795884585,0.770783256,1.6,73.31882352941177,2.0,0.984162402,0.440179357,0.837003977,0.901226844,0.77278111,0.1122,0.9282,0.3315,0.4234,0.6752
0x84ec6566fa1cba3e4362c0e7222ef6ed3190b493,0,0.269105,67,465744.0,10123.31811594203,21515.00238095238,46,21,6,20,7e-15,691.7289113,32.93947197147194,0.0,1.0903e-08,2.2045809653913047e-09,1.0141072440800005e-07,691.7289114009108,67,691.7289114009108,1.0141072440800005e-07,20,6,10123.334782608696,21515.01904761905,7e-15,691.7289113,32.93947197147194,0.0,1.0903e-08,2.2045809653913047e-09,3,3,Tether USD,$ byed.xyz,18.17155024289743,0.0001139049487179,4.212658974358974e-05,0.0007655054420875,5696328.180928183,69.67754585799999,71.6319345,1.954388644,1213999.6,36.98398552279195,39.0,22.0908524,16.49142426,13.72713603,20.69141467,9.44750735,0.3443,1.2051,0.3907,0.6296,0.1201
0x138b6103f3d2649d9cca8f45cff564dc8745dc26,0,0.0003093598843131,2,474653.0,0.0,0.0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,10.0,1,1,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,Polyhedra Network,Polyhedra Network,1.232394836,0.0001325,2.5351e-05,3.1242441474760506e-05,937212.269966112,0.036059813,1.250424742,1.214364929,0.4,19.132830188679247,2.0,110.1822052,0.156267605,20.20352027,39.4926756,0.914364929,0.3967,1.1031,0.1595,0.3557,0.2338
0x9d8e2308045764b41a7f16819d3ad43bd1905d99,0,6.53315842e-07,29,15051.0,2764.583333333333,557.4277777777777,2,27,5,2,181.8764173339009,8314198.160714745,315201.587192426,109242.78205475568,8314198.160714745,4211720.47138475,8423440.9427695,8510442.854195502,29,8510442.854195502,8423440.9427695,2,5,2764.6,557.4444444444445,181.8764173339009,8314198.160714745,315201.587192426,109242.78205475568,8314198.160714745,4211720.47138475,2,5,KioBuy,KioBuy,1.3806800399444443,0.0002646666666666,9.373044444444442e-05,0.0001294117537795,876144.0317645352,3.963149957,4.616465799,0.653315842,34721.0,35.41452560873216,36.0,5.863099482,0.01,2.239730836,2.9273354,1.684923108,0.2507,2.3532,0.1377,1.1695,0.8622
0xac221503406190103b8cb7d9393ae66d9c9af6a3,0,3.0035993540807384,155,2607703.1,0.0,16823.87430107527,0,155,102,0,8e-18,18688906190676.93,120583720218.21706,0.0,0.0,0.0,0.0,18690476633823.645,155,18690476633823.645,0.0,0,102,0.0,16823.890967741936,8e-18,18688906190676.93,120583720218.21706,0.0,0.0,0.0,0,98,0,OKAI,247.5352110707388,0.0003694106712999,7.680971450000333e-05,0.0190131088910415,315026.25,13451.100008235,13451.100008235,0.0,784771.6,20.79250018135795,216.3913043478261,15.00125,15.00125,0.0,0.0,0.0,0.0528,1.5698,0.1806,1.4553,0.2717
0xe9b4f33161b7a93c1c2e892a5dfb9f63b460ba1f,0,6.53315842e-07,19,15161.6,1590.1833333333334,891.8421568627451,2,17,4,2,174.87127773377458,10924156.686023748,655858.6189811574,67499.46927334547,10924156.686023748,5495828.077648547,10991656.155297091,11149596.522679675,19,11149596.522679675,10991656.155297091,2,4,1590.2,891.8588235294118,174.87127773377458,10924156.686023748,655858.6189811574,67499.46927334547,10924156.686023748,5495828.077648547,2,4,KioBuy,KioBuy,1.8411989125925925,0.0002528888888888,8.58891851851852e-05,0.0001581390743664,889840.0590423954,3.951070607,4.604386449,0.653315842,34712.4,33.96321031048623,27.0,5.935878751,0.01,2.225039305,2.983622919,1.687587271,0.4362,0.6087,0.0584,0.8059,0.5404
0x63b286338ddd687464fb66bf0703c285a7c972b9,0,2.7681834178982e-05,2,6.0,0.0,0.0,1,1,1,1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2,800.0,800.0,1,1,0.0,0.0,800.0,800.0,800.0,800.0,800.0,800.0,1,1,SoSoValue,SoSoValue,4.914888889736841,7.869052631578949e-05,4.82196842105263e-05,0.0002369943901929,513447.8756514986,21.36541474,21.86353866,0.498123918,67435.2,61.27762320081328,19.0,22.559666727666663,0.8198984548333333,7.810955661,20.40426667,0.788768441,0.2859,1.6119,0.2844,1.1646,0.9487
